table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),
Geographic Area,Population
".Vernon County, Missouri","20,492"
".Warren County, Missouri","34,766"
".Washington County, Missouri","24,933"
".Wayne County, Missouri","13,132"
".Webster County, Missouri","39,179"
".Worth County, Missouri","2,026"
".Wright County, Missouri","18,187"
".St. Louis city, Missouri","303,419"
".Beaverhead County, Montana","9,412"
".Big Horn County, Montana","13,365"
".Blaine County, Montana","6,774"
".Broadwater County, Montana","6,072"
".Carbon County, Montana","10,691"
".Carter County, Montana","1,230"
".Cascade County, Montana","81,688"
".Chouteau County, Montana","5,740"
".Custer County, Montana","11,592"
".Daniels County, Montana","1,729"
".Dawson County, Montana","8,680"
".Deer Lodge County, Montana","9,129"
".Fallon County, Montana","2,912"
".Fergus County, Montana","11,117"
".Flathead County, Montana","102,017"
".Gallatin County, Montana","111,682"
".Garfield County, Montana","1,257"
".Glacier County, Montana","13,828"
".Golden Valley County, Montana",822
".Granite County, Montana","3,371"
".Hill County, Montana","16,342"
".Jefferson County, Montana","12,094"
".Judith Basin County, Montana","1,946"
".Lake County, Montana","30,220"
".Lewis and Clark County, Montana","68,622"
".Liberty County, Montana","2,416"
".Lincoln County, Montana","19,797"
".McCone County, Montana","1,669"
".Madison County, Montana","8,530"
".Meagher County, Montana","1,857"
".Mineral County, Montana","4,307"
".Missoula County, Montana","118,640"
".Musselshell County, Montana","4,632"
".Park County, Montana","16,648"
".Petroleum County, Montana",512
".Phillips County, Montana","4,060"
".Pondera County, Montana","5,960"
".Powder River County, Montana","1,720"
".Powell County, Montana","6,953"
".Prairie County, Montana","1,070"
".Ravalli County, Montana","43,166"
".Richland County, Montana","10,855"
".Roosevelt County, Montana","11,069"
".Rosebud County, Montana","9,040"
".Sanders County, Montana","11,847"
".Sheridan County, Montana","3,386"
".Silver Bow County, Montana","34,739"
".Stillwater County, Montana","9,483"
".Sweet Grass County, Montana","3,703"
".Teton County, Montana","6,117"
".Toole County, Montana","4,835"
".Treasure County, Montana",673
".Valley County, Montana","7,406"
".Wheatland County, Montana","2,184"
".Wibaux County, Montana","1,030"
".Yellowstone County, Montana","160,029"
".Adams County, Nebraska","31,514"
".Antelope County, Nebraska","6,308"
".Arthur County, Nebraska",462
".Banner County, Nebraska",725
".Blaine County, Nebraska",480
".Boone County, Nebraska","5,241"
".Box Butte County, Nebraska","10,733"
".Boyd County, Nebraska","1,950"
".Brown County, Nebraska","2,967"
".Buffalo County, Nebraska","49,352"
".Burt County, Nebraska","6,486"
".Butler County, Nebraska","8,043"
".Cass County, Nebraska","26,189"
".Cedar County, Nebraska","8,453"
".Chase County, Nebraska","3,937"
".Cherry County, Nebraska","5,763"
".Cheyenne County, Nebraska","9,282"
".Clay County, Nebraska","6,202"
".Colfax County, Nebraska","10,734"
".Cuming County, Nebraska","8,935"
".Custer County, Nebraska","10,830"
".Dakota County, Nebraska","20,002"
".Dawes County, Nebraska","8,705"
".Dawson County, Nebraska","23,744"
".Deuel County, Nebraska","1,821"
".Dixon County, Nebraska","5,700"
".Dodge County, Nebraska","36,725"
".Douglas County, Nebraska","566,391"
".Dundy County, Nebraska","1,764"
".Fillmore County, Nebraska","5,535"
".Franklin County, Nebraska","3,013"
".Frontier County, Nebraska","2,600"
".Furnas County, Nebraska","4,701"
".Gage County, Nebraska","21,495"
".Garden County, Nebraska","1,890"
".Garfield County, Nebraska","1,974"
".Gosper County, Nebraska","1,996"
".Grant County, Nebraska",657
".Greeley County, Nebraska","2,355"
".Hall County, Nebraska","61,286"
".Hamilton County, Nebraska","9,260"
".Harlan County, Nebraska","3,386"
".Hayes County, Nebraska",917
".Hitchcock County, Nebraska","2,801"
".Holt County, Nebraska","10,148"
".Hooker County, Nebraska",676
".Howard County, Nebraska","6,457"
".Jefferson County, Nebraska","7,098"
".Johnson County, Nebraska","5,115"
".Kearney County, Nebraska","6,539"
".Keith County, Nebraska","8,003"
".Keya Paha County, Nebraska",806
".Kimball County, Nebraska","3,578"
".Knox County, Nebraska","8,405"
".Lancaster County, Nebraska","316,527"
".Lincoln County, Nebraska","35,148"
".Logan County, Nebraska",755
".Loup County, Nebraska",617
".McPherson County, Nebraska",490
".Madison County, Nebraska","35,189"
".Merrick County, Nebraska","7,733"
".Morrill County, Nebraska","4,674"
".Nance County, Nebraska","3,506"
".Nemaha County, Nebraska","6,957"
".Nuckolls County, Nebraska","4,207"
".Otoe County, Nebraska","15,983"
".Pawnee County, Nebraska","2,623"
".Perkins County, Nebraska","2,902"
".Phelps County, Nebraska","9,006"
".Pierce County, Nebraska","7,145"
".Platte County, Nebraska","33,287"
".Polk County, Nebraska","5,240"
".Red Willow County, Nebraska","10,705"
".Richardson County, Nebraska","7,938"
".Rock County, Nebraska","1,351"
".Saline County, Nebraska","14,336"
".Sarpy County, Nebraska","184,062"
".Saunders County, Nebraska","21,274"
".Scotts Bluff County, Nebraska","35,925"
".Seward County, Nebraska","17,273"
".Sheridan County, Nebraska","5,189"
".Sherman County, Nebraska","3,044"
".Sioux County, Nebraska","1,186"
".Stanton County, Nebraska","5,970"
".Thayer County, Nebraska","5,039"
".Thomas County, Nebraska",714
".Thurston County, Nebraska","7,274"
".Valley County, Nebraska","4,197"
".Washington County, Nebraska","20,617"
".Wayne County, Nebraska","9,318"
".Webster County, Nebraska","3,534"
".Wheeler County, Nebraska",802
".York County, Nebraska","13,748"
".Churchill County, Nevada","24,506"
".Clark County, Nevada","2,226,115"
".Douglas County, Nevada","48,489"
".Elko County, Nevada","52,539"
".Esmeralda County, Nevada",827
".Eureka County, Nevada","1,998"
".Humboldt County, Nevada","16,778"
".Lander County, Nevada","5,547"
".Lincoln County, Nevada","5,237"
".Lyon County, Nevada","55,813"
".Mineral County, Nevada","4,544"
".Nye County, Nevada","45,186"
".Pershing County, Nevada","6,685"
".Storey County, Nevada","3,981"
".Washoe County, Nevada","464,354"
".White Pine County, Nevada","9,540"
".Carson City, Nevada","55,202"
".Belknap County, New Hampshire","61,145"
".Carroll County, New Hampshire","48,754"
".Cheshire County, New Hampshire","75,901"
".Coos County, New Hampshire","31,486"
".Grafton County, New Hampshire","89,701"
".Hillsborough County, New Hampshire","414,630"
".Merrimack County, New Hampshire","150,650"
".Rockingham County, New Hampshire","308,287"
".Strafford County, New Hampshire","129,797"
".Sullivan County, New Hampshire","43,114"
".Atlantic County, New Jersey","263,989"
".Bergen County, New Jersey","932,816"
".Burlington County, New Jersey","444,745"
".Camden County, New Jersey","506,353"
".Cape May County, New Jersey","92,446"
".Cumberland County, New Jersey","150,635"
".Essex County, New Jersey","798,570"
".Gloucester County, New Jersey","291,525"
".Hudson County, New Jersey","671,931"
".Hunterdon County, New Jersey","124,807"
".Mercer County, New Jersey","368,188"
".Middlesex County, New Jersey","826,172"
".Monmouth County, New Jersey","620,459"
".Morris County, New Jersey","493,070"
".Ocean County, New Jersey","601,478"
".Passaic County, New Jersey","503,183"
".Salem County, New Jersey","62,746"
".Somerset County, New Jersey","330,181"
".Sussex County, New Jersey","140,801"
".Union County, New Jersey","556,402"
".Warren County, New Jersey","105,528"
".Bernalillo County, New Mexico","678,034"
".Catron County, New Mexico","3,554"
".Chaves County, New Mexico","64,554"
".Cibola County, New Mexico","26,766"
".Colfax County, New Mexico","12,071"
".Curry County, New Mexico","49,338"
".De Baca County, New Mexico","1,779"
".Doña Ana County, New Mexico","217,278"
".Eddy County, New Mexico","57,729"
".Grant County, New Mexico","27,303"
".Guadalupe County, New Mexico","4,334"
".Harding County, New Mexico",650
".Hidalgo County, New Mexico","4,231"
".Lea County, New Mexico","69,543"
".Lincoln County, New Mexico","19,518"
".Los Alamos County, New Mexico","18,988"
".Luna County, New Mexico","23,877"
".McKinley County, New Mexico","71,911"
".Mora County, New Mexico","4,487"
".Otero County, New Mexico","66,659"
".Quay County, New Mexico","8,242"
".Rio Arriba County, New Mexico","39,023"
".Roosevelt County, New Mexico","18,759"
".Sandoval County, New Mexico","145,096"
".San Juan County, New Mexico","125,499"
".San Miguel County, New Mexico","27,480"
".Santa Fe County, New Mexico","149,761"
".Sierra County, New Mexico","10,949"
".Socorro County, New Mexico","16,704"
".Taos County, New Mexico","32,699"
".Torrance County, New Mexico","15,512"
".Union County, New Mexico","4,108"
".Valencia County, New Mexico","76,305"
".Albany County, New York","306,585"
".Allegany County, New York","46,332"
".Bronx County, New York","1,432,087"
".Broome County, New York","191,925"
".Cattaraugus County, New York","76,726"
".Cayuga County, New York","77,121"
".Chautauqua County, New York","127,472"
".Chemung County, New York","83,935"
".Chenango County, New York","47,445"
".Clinton County, New York","80,679"
".Columbia County, New York","59,785"
".Cortland County, New York","47,722"
".Delaware County, New York","44,526"
".Dutchess County, New York","293,939"
".Erie County, New York","919,717"
".Essex County, New York","37,288"
".Franklin County, New York","50,279"
".Fulton County, New York","53,633"
".Genesee County, New York","57,487"
".Greene County, New York","47,381"
".Hamilton County, New York","4,432"
".Herkimer County, New York","61,713"
".Jefferson County, New York","111,866"
".Kings County, New York","2,578,074"
".Lewis County, New York","26,486"
".Livingston County, New York","63,213"
".Madison County, New York","71,117"
".Monroe County, New York","742,864"
".Montgomery County, New York","49,394"
".Nassau County, New York","1,357,534"
".New York County, New York","1,629,055"
".Niagara County, New York","210,060"
".Oneida County, New York","229,474"
".Onondaga County, New York","461,649"
".Ontario County, New York","109,738"
".Orange County, New York","382,126"
".Orleans County, New York","40,655"
".Oswego County, New York","117,515"
".Otsego County, New York","59,810"
".Putnam County, New York","98,814"
".Queens County, New York","2,274,605"
".Rensselaer County, New York","159,283"
".Richmond County, New York","476,260"
".Rockland County, New York","325,522"
".St. Lawrence County, New York","108,327"
".Saratoga County, New York","230,170"
".Schenectady County, New York","155,079"
".Schoharie County, New York","31,146"
".Schuyler County, New York","17,884"
".Seneca County, New York","34,179"
".Steuben County, New York","95,860"
".Suffolk County, New York","1,480,830"
".Sullivan County, New York","75,399"
".Tioga County, New York","48,441"
".Tompkins County, New York","102,419"
".Ulster County, New York","178,418"
".Warren County, New York","64,215"
".Washington County, New York","61,274"
".Wayne County, New York","90,200"
".Westchester County, New York","968,213"
".Wyoming County, New York","40,023"
".Yates County, New York","24,951"
".Alamance County, North Carolina","166,514"
".Alexander County, North Carolina","37,331"
".Alleghany County, North Carolina","11,138"
".Anson County, North Carolina","24,470"
".Ashe County, North Carolina","27,099"
".Avery County, North Carolina","17,528"
".Beaufort County, North Carolina","47,056"
".Bertie County, North Carolina","19,106"
".Bladen County, North Carolina","33,151"
".Brunswick County, North Carolina","136,880"
".Buncombe County, North Carolina","259,259"
".Burke County, North Carolina","90,405"
".Cabarrus County, North Carolina","211,597"
".Caldwell County, North Carolina","82,026"
".Camden County, North Carolina","10,676"
".Carteret County, North Carolina","69,438"
".Caswell County, North Carolina","22,634"
".Catawba County, North Carolina","158,687"
".Chatham County, North Carolina","73,127"
".Cherokee County, North Carolina","28,369"
".Chowan County, North Carolina","14,065"
".Clay County, North Carolina","11,124"
".Cleveland County, North Carolina","97,519"
".Columbus County, North Carolina","55,819"
".Craven County, North Carolina","102,338"
".Cumberland County, North Carolina","333,430"
".Currituck County, North Carolina","27,016"
".Dare County, North Carolina","36,607"
".Davidson County, North Carolina","166,358"
".Davie County, North Carolina","42,563"
".Duplin County, North Carolina","58,991"
".Durham County, North Carolina","316,979"
".Edgecombe County, North Carolina","51,984"
".Forsyth County, North Carolina","379,216"
".Franklin County, North Carolina","67,625"
".Gaston County, North Carolina","222,630"
".Gates County, North Carolina","11,563"
".Graham County, North Carolina","8,461"
".Granville County, North Carolina","59,979"
".Greene County, North Carolina","21,106"
".Guilford County, North Carolina","532,607"
".Halifax County, North Carolina","50,634"
".Harnett County, North Carolina","134,336"
".Haywood County, North Carolina","61,890"
".Henderson County, North Carolina","116,500"
".Hertford County, North Carolina","23,878"
".Hoke County, North Carolina","54,695"
".Hyde County, North Carolina","5,026"
".Iredell County, North Carolina","178,332"
".Jackson County, North Carolina","43,600"
".Johnston County, North Carolina","202,692"
".Jones County, North Carolina","9,613"
".Lee County, North Carolina","61,208"
".Lenoir County, North Carolina","55,990"
".Lincoln County, North Carolina","84,092"
".McDowell County, North Carolina","45,465"
".Macon County, North Carolina","35,274"
".Madison County, North Carolina","21,665"
".Martin County, North Carolina","22,660"
".Mecklenburg County, North Carolina","1,093,750"
".Mitchell County, North Carolina","14,996"
".Montgomery County, North Carolina","27,077"
".Moore County, North Carolina","98,805"
".Nash County, North Carolina","94,094"
".New Hanover County, North Carolina","232,256"
".Northampton County, North Carolina","19,698"
".Onslow County, North Carolina","196,915"
".Orange County, North Carolina","147,980"
".Pamlico County, North Carolina","12,633"
".Pasquotank County, North Carolina","39,583"
".Pender County, North Carolina","62,017"
".Perquimans County, North Carolina","13,381"
".Person County, North Carolina","39,436"
".Pitt County, North Carolina","179,575"
".Polk County, North Carolina","20,668"
".Randolph County, North Carolina","143,249"
".Richmond County, North Carolina","44,888"
".Robeson County, North Carolina","131,884"
".Rockingham County, North Carolina","90,617"
".Rowan County, North Carolina","141,128"
".Rutherford County, North Carolina","66,775"
".Sampson County, North Carolina","63,345"
".Scotland County, North Carolina","34,751"
".Stanly County, North Carolina","62,180"
".Stokes County, North Carolina","45,511"
".Surry County, North Carolina","71,959"
".Swain County, North Carolina","14,249"
".Transylvania County, North Carolina","34,173"
".Tyrrell County, North Carolina","4,115"
".Union County, North Carolina","235,830"
".Vance County, North Carolina","44,635"
".Wake County, North Carolina","1,091,273"
".Warren County, North Carolina","19,819"
".Washington County, North Carolina","11,769"
".Watauga County, North Carolina","56,034"
".Wayne County, North Carolina","123,237"
".Wilkes County, North Carolina","68,563"
".Wilson County, North Carolina","81,392"
".Yadkin County, North Carolina","37,481"
".Yancey County, North Carolina","17,873"
".Adams County, North Dakota","2,276"
".Barnes County, North Dakota","10,527"
".Benson County, North Dakota","6,958"
".Billings County, North Dakota",918
"Bottineau County, North Dakota","6,398"
".Bowman County, North Dakota","3,067"
".Burke County, North Dakota","2,094"
".Burleigh County, North Dakota","95,276"
".Cass County, North Dakota","180,294"
".Cavalier County, North Dakota","3,811"
".Dickey County, North Dakota","4,931"
".Divide County, North Dakota","2,264"
".Dunn County, North Dakota","4,328"
".Eddy County, North Dakota","2,309"
".Emmons County, North Dakota","3,278"
".Foster County, North Dakota","3,207"
".Golden Valley County, North Dakota","1,763"
".Grand Forks County, North Dakota","70,355"
".Grant County, North Dakota","2,354"
".Griggs County, North Dakota","2,228"
".Hettinger County, North Dakota","2,503"
".Kidder County, North Dakota","2,453"
".LaMoure County, North Dakota","4,075"
".Logan County, North Dakota","1,887"
".McHenry County, North Dakota","5,808"
".McIntosh County, North Dakota","2,566"
".McKenzie County, North Dakota","13,594"
".McLean County, North Dakota","9,529"
".Mercer County, North Dakota","8,266"
".Morton County, North Dakota","31,058"
".Mountrail County, North Dakota","10,239"
".Nelson County, North Dakota","2,885"
".Oliver County, North Dakota","1,945"
".Pembina County, North Dakota","6,895"
".Pierce County, North Dakota","4,070"
".Ramsey County, North Dakota","11,580"
".Ransom County, North Dakota","5,224"
".Renville County, North Dakota","2,358"
".Richland County, North Dakota","16,229"
".Rolette County, North Dakota","14,349"
".Sargent County, North Dakota","3,851"
".Sheridan County, North Dakota","1,342"
".Sioux County, North Dakota","4,377"
".Slope County, North Dakota",761
".Stark County, North Dakota","30,893"
".Steele County, North Dakota","1,892"
".Stutsman County, North Dakota","20,875"
".Towner County, North Dakota","2,185"
".Traill County, North Dakota","8,020"
".Walsh County, North Dakota","10,645"
".Ward County, North Dakota","67,713"
".Wells County, North Dakota","3,908"
".Williams County, North Dakota","35,469"
".Adams County, Ohio","27,694"
".Allen County, Ohio","102,725"
".Ashland County, Ohio","53,706"
".Ashtabula County, Ohio","97,587"
".Athens County, Ohio","65,519"
".Auglaize County, Ohio","45,736"
".Belmont County, Ohio","67,533"
".Brown County, Ohio","43,570"
".Butler County, Ohio","382,000"
".Carroll County, Ohio","27,082"
".Champaign County, Ohio","38,785"
".Clark County, Ohio","134,528"
".Clermont County, Ohio","205,526"
".Clinton County, Ohio","42,085"
".Columbiana County, Ohio","102,473"
".Coshocton County, Ohio","36,596"
".Crawford County, Ohio","41,484"
".Cuyahoga County, Ohio","1,241,718"
".Darke County, Ohio","51,299"
".Defiance County, Ohio","38,089"
".Delaware County, Ohio","205,091"
".Erie County, Ohio","74,513"
".Fairfield County, Ohio","155,982"
".Fayette County, Ohio","28,653"
".Franklin County, Ohio","1,307,698"
".Fulton County, Ohio","42,267"
".Gallia County, Ohio","29,945"
".Geauga County, Ohio","93,945"
".Greene County, Ohio","167,446"
".Guernsey County, Ohio","39,011"
".Hamilton County, Ohio","815,445"
".Hancock County, Ohio","75,920"
".Hardin County, Ohio","31,418"
".Harrison County, Ohio","15,167"
".Henry County, Ohio","27,091"
".Highland County, Ohio","43,052"
".Hocking County, Ohio","28,357"
".Holmes County, Ohio","43,919"
".Huron County, Ohio","58,364"
".Jackson County, Ohio","32,366"
".Jefferson County, Ohio","65,774"
".Knox County, Ohio","61,900"
".Lake County, Ohio","230,102"
".Lawrence County, Ohio","59,767"
".Licking County, Ohio","175,666"
".Logan County, Ohio","45,332"
".Lorain County, Ohio","309,052"
".Lucas County, Ohio","429,612"
".Madison County, Ohio","44,389"
".Mahoning County, Ohio","229,216"
".Marion County, Ohio","65,427"
".Medina County, Ohio","178,978"
".Meigs County, Ohio","23,064"
".Mercer County, Ohio","40,952"
".Miami County, Ohio","106,042"
".Monroe County, Ohio","13,787"
".Montgomery County, Ohio","531,600"
".Morgan County, Ohio","14,581"
".Morrow County, Ohio","35,113"
".Muskingum County, Ohio","86,131"
".Noble County, Ohio","14,347"
".Ottawa County, Ohio","40,769"
".Paulding County, Ohio","18,742"
".Perry County, Ohio","36,039"
".Pickaway County, Ohio","58,077"
".Pike County, Ohio","27,932"
".Portage County, Ohio","162,502"
".Preble County, Ohio","41,011"
".Putnam County, Ohio","33,802"
".Richland County, Ohio","120,987"
".Ross County, Ohio","76,884"
".Sandusky County, Ohio","58,740"
".Scioto County, Ohio","75,480"
".Seneca County, Ohio","55,194"
".Shelby County, Ohio","48,622"
".Stark County, Ohio","371,248"
".Summit County, Ohio","541,353"
".Trumbull County, Ohio","198,539"
".Tuscarawas County, Ohio","92,079"
".Union County, Ohio","57,782"
".Van Wert County, Ohio","28,253"
".Vinton County, Ohio","13,145"
".Warren County, Ohio","231,945"
".Washington County, Ohio","60,111"
".Wayne County, Ohio","115,790"
".Williams County, Ohio","36,739"
".Wood County, Ohio","130,441"
".Wyandot County, Ohio","21,918"
".Adair County, Oklahoma","22,224"
".Alfalfa County, Oklahoma","5,765"
".Atoka County, Oklahoma","13,795"
".Beaver County, Oklahoma","5,318"
".Beckham County, Oklahoma","21,720"
".Blaine County, Oklahoma","9,454"
".Bryan County, Oklahoma","47,191"
".Caddo County, Oklahoma","29,028"
".Canadian County, Oklahoma","144,426"
".Carter County, Oklahoma","48,213"
".Cherokee County, Oklahoma","48,607"
".Choctaw County, Oklahoma","14,698"
".Cimarron County, Oklahoma","2,165"
".Cleveland County, Oklahoma","281,166"
".Coal County, Oklahoma","5,520"
".Comanche County, Oklahoma","120,528"
".Cotton County, Oklahoma","5,820"
".Craig County, Oklahoma","14,300"
".Creek County, Oklahoma","71,730"
".Custer County, Oklahoma","28,995"
".Delaware County, Oklahoma","42,814"
".Dewey County, Oklahoma","4,931"
".Ellis County, Oklahoma","3,939"
".Garfield County, Oklahoma","61,095"
".Garvin County, Oklahoma","27,746"
".Grady County, Oklahoma","55,448"
".Grant County, Oklahoma","4,321"
".Greer County, Oklahoma","5,814"
".Harmon County, Oklahoma","2,691"
".Harper County, Oklahoma","3,727"
".Haskell County, Oklahoma","12,636"
".Hughes County, Oklahoma","13,305"
".Jackson County, Oklahoma","24,775"
".Jefferson County, Oklahoma","6,106"
".Johnston County, Oklahoma","11,020"
".Kay County, Oklahoma","43,944"
".Kingfisher County, Oklahoma","15,814"
".Kiowa County, Oklahoma","8,732"
".Latimer County, Oklahoma","10,175"
".Le Flore County, Oklahoma","50,093"
".Lincoln County, Oklahoma","34,837"
".Logan County, Oklahoma","47,248"
".Love County, Oklahoma","10,156"
".McClain County, Oklahoma","39,887"
".McCurtain County, Oklahoma","32,967"
".McIntosh County, Oklahoma","19,745"
".Major County, Oklahoma","7,627"
".Marshall County, Oklahoma","16,727"
".Mayes County, Oklahoma","41,210"
".Murray County, Oklahoma","13,968"
".Muskogee County, Oklahoma","68,324"
".Noble County, Oklahoma","11,279"
".Nowata County, Oklahoma","10,278"
".Okfuskee County, Oklahoma","12,081"
".Oklahoma County, Oklahoma","790,593"
".Okmulgee County, Oklahoma","38,321"
".Osage County, Oklahoma","47,121"
".Ottawa County, Oklahoma","31,319"
".Pawnee County, Oklahoma","16,356"
".Payne County, Oklahoma","82,172"
".Pittsburg County, Oklahoma","43,870"
".Pontotoc County, Oklahoma","38,272"
".Pottawatomie County, Oklahoma","72,513"
".Pushmataha County, Oklahoma","11,192"
".Roger Mills County, Oklahoma","3,646"
".Rogers County, Oklahoma","91,801"
".Seminole County, Oklahoma","24,520"
".Sequoyah County, Oklahoma","41,585"
".Stephens County, Oklahoma","43,179"
".Texas County, Oklahoma","20,491"
".Tillman County, Oklahoma","7,323"
".Tulsa County, Oklahoma","647,683"
".Wagoner County, Oklahoma","80,123"
".Washington County, Oklahoma","51,791"
".Washita County, Oklahoma","11,036"
".Woods County, Oklahoma","8,893"
".Woodward County, Oklahoma","20,312"
".Baker County, Oregon","16,034"
".Benton County, Oregon","92,442"
".Clackamas County, Oregon","415,416"
".Clatsop County, Oregon","39,711"
".Columbia County, Oregon","52,245"
".Coos County, Oregon","64,272"
".Crook County, Oregon","23,825"
".Curry County, Oregon","22,795"
".Deschutes County, Oregon","191,905"
".Douglas County, Oregon","110,114"
".Gilliam County, Oregon","1,893"
".Grant County, Oregon","7,185"
".Harney County, Oregon","7,292"
".Hood River County, Oregon","23,267"
".Jackson County, Oregon","219,411"
".Jefferson County, Oregon","24,150"
".Josephine County, Oregon","87,150"
".Klamath County, Oregon","67,687"
".Lake County, Oregon","7,835"
".Lane County, Oregon","378,549"
".Lincoln County, Oregon","49,224"
".Linn County, Oregon","127,451"
".Malheur County, Oregon","30,553"
".Marion County, Oregon","345,412"
".Morrow County, Oregon","11,360"
".Multnomah County, Oregon","809,072"
".Polk County, Oregon","84,992"
".Sherman County, Oregon","1,700"
".Tillamook County, Oregon","26,710"
".Umatilla County, Oregon","77,421"
".Union County, Oregon","26,701"
".Wallowa County, Oregon","7,058"
".Wasco County, Oregon","26,432"
".Washington County, Oregon","596,904"
".Wheeler County, Oregon","1,351"
".Yamhill County, Oregon","106,367"
".Adams County, Pennsylvania","103,062"
".Allegheny County, Pennsylvania","1,217,281"
".Armstrong County, Pennsylvania","65,352"
".Beaver County, Pennsylvania","164,582"
".Bedford County, Pennsylvania","48,094"
".Berks County, Pennsylvania","420,529"
".Blair County, Pennsylvania","122,503"
".Bradford County, Pennsylvania","60,794"
".Bucks County, Pennsylvania","627,812"
".Butler County, Pennsylvania","187,638"
".Cambria County, Pennsylvania","131,449"
".Cameron County, Pennsylvania","4,501"
".Carbon County, Pennsylvania","64,175"
".Centre County, Pennsylvania","162,601"
".Chester County, Pennsylvania","522,086"
".Clarion County, Pennsylvania","38,672"
".Clearfield County, Pennsylvania","79,572"
".Clinton County, Pennsylvania","38,696"
".Columbia County, Pennsylvania","65,215"
".Crawford County, Pennsylvania","85,110"
".Cumberland County, Pennsylvania","251,131"
".Dauphin County, Pennsylvania","276,864"
".Delaware County, Pennsylvania","565,231"
".Elk County, Pennsylvania","30,110"
".Erie County, Pennsylvania","271,544"
".Fayette County, Pennsylvania","130,323"
".Forest County, Pennsylvania","7,284"
".Franklin County, Pennsylvania","154,579"
".Fulton County, Pennsylvania","14,525"
".Greene County, Pennsylvania","36,661"
".Huntingdon County, Pennsylvania","45,395"
".Indiana County, Pennsylvania","84,441"
".Jefferson County, Pennsylvania","43,614"
".Juniata County, Pennsylvania","24,718"
".Lackawanna County, Pennsylvania","210,269"
".Lancaster County, Pennsylvania","543,969"
".Lawrence County, Pennsylvania","86,128"
".Lebanon County, Pennsylvania","141,339"
".Lehigh County, Pennsylvania","368,359"
".Luzerne County, Pennsylvania","317,859"
".Lycoming County, Pennsylvania","113,866"
".McKean County, Pennsylvania","40,950"
".Mercer County, Pennsylvania","110,471"
".Mifflin County, Pennsylvania","46,211"
".Monroe County, Pennsylvania","169,294"
".Montgomery County, Pennsylvania","826,924"
".Montour County, Pennsylvania","18,240"
".Northampton County, Pennsylvania","304,564"
".Northumberland County, Pennsylvania","91,080"
".Perry County, Pennsylvania","46,154"
".Philadelphia County, Pennsylvania","1,583,592"
".Pike County, Pennsylvania","55,780"
".Potter County, Pennsylvania","16,623"
".Schuylkill County, Pennsylvania","141,815"
".Snyder County, Pennsylvania","40,518"
".Somerset County, Pennsylvania","73,872"
".Sullivan County, Pennsylvania","6,076"
".Susquehanna County, Pennsylvania","40,560"
".Tioga County, Pennsylvania","40,690"
".Union County, Pennsylvania","45,017"
".Venango County, Pennsylvania","51,201"
".Warren County, Pennsylvania","39,551"
".Washington County, Pennsylvania","207,018"
".Wayne County, Pennsylvania","51,395"
".Westmoreland County, Pennsylvania","350,459"
".Wyoming County, Pennsylvania","27,087"
".York County, Pennsylvania","447,847"
".Bristol County, Rhode Island","48,637"
".Kent County, Rhode Island","164,053"
".Newport County, Rhode Island","82,547"
".Providence County, Rhode Island","636,953"
".Washington County, Rhode Island","126,097"
".Abbeville County, South Carolina","24,587"
".Aiken County, South Carolina","169,449"
".Allendale County, South Carolina","8,924"
".Anderson County, South Carolina","200,292"
".Bamberg County, South Carolina","14,272"
".Barnwell County, South Carolina","21,121"
".Beaufort County, South Carolina","188,876"
".Berkeley County, South Carolina","221,182"
".Calhoun County, South Carolina","14,563"
".Charleston County, South Carolina","406,222"
".Cherokee County, South Carolina","57,069"
".Chester County, South Carolina","32,304"
".Chesterfield County, South Carolina","45,881"
".Clarendon County, South Carolina","33,742"
".Colleton County, South Carolina","37,676"
".Darlington County, South Carolina","66,759"
".Dillon County, South Carolina","30,612"
".Dorchester County, South Carolina","160,718"
".Edgefield County, South Carolina","27,132"
".Fairfield County, South Carolina","22,376"
".Florence County, South Carolina","138,277"
".Georgetown County, South Carolina","62,232"
".Greenville County, South Carolina","514,621"
".Greenwood County, South Carolina","70,597"
".Hampton County, South Carolina","19,348"
".Horry County, South Carolina","344,105"
".Jasper County, South Carolina","29,147"
".Kershaw County, South Carolina","65,802"
".Lancaster County, South Carolina","95,035"
".Laurens County, South Carolina","66,890"
".Lee County, South Carolina","17,294"
".Lexington County, South Carolina","294,350"
".McCormick County, South Carolina","9,408"
".Marion County, South Carolina","31,056"
".Marlboro County, South Carolina","26,392"
".Newberry County, South Carolina","38,443"
".Oconee County, South Carolina","78,307"
".Orangeburg County, South Carolina","87,013"
".Pickens County, South Carolina","125,225"
".Richland County, South Carolina","414,202"
".Saluda County, South Carolina","20,397"
".Spartanburg County, South Carolina","314,137"
".Sumter County, South Carolina","106,409"
".Union County, South Carolina","27,324"
".Williamsburg County, South Carolina","30,606"
".York County, South Carolina","273,782"
".Aurora County, South Dakota","2,785"
".Beadle County, South Dakota","18,423"
".Bennett County, South Dakota","3,473"
".Bon Homme County, South Dakota","6,910"
".Brookings County, South Dakota","35,077"
".Brown County, South Dakota","39,145"
".Brule County, South Dakota","5,230"
".Buffalo County, South Dakota","2,027"
".Butte County, South Dakota","10,253"
".Campbell County, South Dakota","1,366"
".Charles Mix County, South Dakota","9,331"
".Clark County, South Dakota","3,726"
".Clay County, South Dakota","13,983"
".Codington County, South Dakota","28,033"
".Corson County, South Dakota","4,178"
